LabelId	LabelGSVPanoramaId	LabelTypeId	svImageX	svImageY	originalCanvasX	originalCanvasY	originalHeading	heading	originalPitch	pitch	labelLat	labelLng
15726	pCqGHiLukRfLrkW0VCxASA	1	1472	-347	428	228	38	38	-10	-10	38.900726	-77.044901
15726	pCqGHiLukRfLrkW0VCxASA	1	1466	-406	423	279	38	38	-10	-10	38.900726	-77.044901
15726	pCqGHiLukRfLrkW0VCxASA	1	1424	-410	386	282	38	38	-10	-10	38.900726	-77.044901
15726	pCqGHiLukRfLrkW0VCxASA	1	1310	-409	287	281	38	38	-10	-10	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5390	-440	332	236	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5487	-372	417	178	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5257	-306	217	121	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5121	-343	98	153	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5118	-359	96	167	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5196	-393	164	196	147	147	-12	-12	38.900726	-77.044901
15727	pCqGHiLukRfLrkW0VCxASA	1	5323	-434	274	231	147	147	-12	-12	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	5842	-442	189	265	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	5956	-413	288	240	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	6023	-379	346	211	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	6067	-350	384	186	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	6068	-334	385	172	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	5993	-315	320	156	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	5845	-310	191	151	163	163	-11	-11	38.900726	-77.044901
15728	pCqGHiLukRfLrkW0VCxASA	1	5724	-350	86	186	163	163	-11	-11	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7790	-738	294	353	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7901	-592	342	290	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7714	-534	261	265	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7455	-575	148	283	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7455	-606	148	296	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7526	-652	179	316	215	215	-13	-13	38.900726	-77.044901
15729	pCqGHiLukRfLrkW0VCxASA	1	7662	-703	238	338	215	215	-13	-13	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8534	-795	322	364	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8520	-744	316	342	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8576	-635	340	295	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8806	-609	440	284	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	9054	-667	548	309	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	9079	-695	559	321	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	9075	-707	557	326	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8939	-742	498	341	233	233	-14	-14	38.900726	-77.044901
15730	pCqGHiLukRfLrkW0VCxASA	1	8668	-781	380	358	233	233	-14	-14	38.900726	-77.044901
15731	pCqGHiLukRfLrkW0VCxASA	1	9481	-403	368	241	256	256	-11	-11	38.900726	-77.044901
15731	pCqGHiLukRfLrkW0VCxASA	1	9664	-456	527	286	256	256	-11	-11	38.900726	-77.044901
15731	pCqGHiLukRfLrkW0VCxASA	1	9727	-377	582	218	256	256	-11	-11	38.900726	-77.044901
15731	pCqGHiLukRfLrkW0VCxASA	1	9726	-368	581	211	256	256	-11	-11	38.900726	-77.044901
15731	pCqGHiLukRfLrkW0VCxASA	1	9518	-372	400	214	256	256	-11	-11	38.900726	-77.044901
15741	IAkG89DxgyME7YwsFf9jWA	1	12326	-466	282	281	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12326	-445	282	263	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12351	-401	304	225	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12506	-385	438	211	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12698	-409	605	232	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12698	-421	605	242	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12604	-449	524	266	336	336	-11	-11	38.893618	-77.04349
15741	IAkG89DxgyME7YwsFf9jWA	1	12422	-466	365	281	336	336	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	12180	-466	446	303	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	12193	-450	457	290	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	12197	-398	461	245	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	12071	-378	351	228	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	11894	-410	197	255	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	11869	-421	175	265	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	11889	-434	193	276	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	11976	-449	268	289	327	327	-11	-11	38.893618	-77.04349
15742	IAkG89DxgyME7YwsFf9jWA	1	12105	-463	381	301	327	327	-11	-11	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7952	-409	435	298	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7954	-395	436	292	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7903	-351	414	273	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7765	-337	354	267	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7602	-372	283	282	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7602	-388	283	289	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7706	-416	328	301	210	210	-7	-7	38.893618	-77.04349
15743	IAkG89DxgyME7YwsFf9jWA	1	7857	-421	394	303	210	210	-7	-7	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7276	-339	275	345	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7406	-309	388	319	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7359	-290	347	303	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7203	-287	212	300	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7194	-296	204	308	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7197	-313	206	322	199	199	-6	-6	38.893618	-77.04349
15744	IAkG89DxgyME7YwsFf9jWA	1	7231	-328	236	335	199	199	-6	-6	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	6038	-170	421	288	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	6037	-163	420	282	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	5960	-153	353	273	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	5883	-154	286	274	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	5895	-176	297	293	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	5925	-183	323	299	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	5960	-183	353	299	161	161	-3	-3	38.893618	-77.04349
15745	IAkG89DxgyME7YwsFf9jWA	1	6000	-183	388	299	161	161	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5733	-178	418	307	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5742	-156	426	288	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5689	-147	380	280	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5611	-151	312	283	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5604	-159	306	290	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5642	-171	339	301	153	153	-3	-3	38.893618	-77.04349
15746	IAkG89DxgyME7YwsFf9jWA	1	5692	-176	382	305	153	153	-3	-3	38.893618	-77.04349
15747	IAkG89DxgyME7YwsFf9jWA	1	4473	-115	420	305	119	119	-1	-1	38.893618	-77.04349
15747	IAkG89DxgyME7YwsFf9jWA	1	4464	-105	412	296	119	119	-1	-1	38.893618	-77.04349
15747	IAkG89DxgyME7YwsFf9jWA	1	4411	-103	366	294	119	119	-1	-1	38.893618	-77.04349
15747	IAkG89DxgyME7YwsFf9jWA	1	4410	-117	365	306	119	119	-1	-1	38.893618	-77.04349
15747	IAkG89DxgyME7YwsFf9jWA	1	4449	-132	399	319	119	119	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4339	-129	415	332	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4342	-111	417	316	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4297	-106	378	312	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4258	-113	344	318	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4262	-121	348	325	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4291	-129	373	332	116	116	-1	-1	38.893618	-77.04349
15748	IAkG89DxgyME7YwsFf9jWA	1	4326	-135	403	337	116	116	-1	-1	38.893618	-77.04349
15749	IAkG89DxgyME7YwsFf9jWA	1	3750	-251	358	337	101	101	-4	-4	38.893618	-77.04349
15749	IAkG89DxgyME7YwsFf9jWA	1	3611	-242	237	329	101	101	-4	-4	38.893618	-77.04349
15749	IAkG89DxgyME7YwsFf9jWA	1	3602	-217	229	307	101	101	-4	-4	38.893618	-77.04349
15749	IAkG89DxgyME7YwsFf9jWA	1	3708	-196	321	289	101	101	-4	-4	38.893618	-77.04349
15749	IAkG89DxgyME7YwsFf9jWA	1	3738	-226	347	315	101	101	-4	-4	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2902	-479	345	373	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2918	-433	352	353	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2743	-381	276	331	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2552	-372	193	327	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2375	-426	116	350	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2366	-460	112	365	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2543	-488	189	377	79	79	-5	-5	38.893618	-77.04349
15750	IAkG89DxgyME7YwsFf9jWA	1	2759	-486	283	376	79	79	-5	-5	38.893618	-77.04349
15767	srdwmtNSOAYnr72SFxhWYg	1	10783	-504	587	288	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10797	-477	593	276	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10597	-423	506	253	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10390	-411	416	248	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10162	-423	317	253	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10153	-446	313	263	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10204	-507	335	289	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10319	-546	385	306	278	278	-11	-11	39.288555	-76.610109
15767	srdwmtNSOAYnr72SFxhWYg	1	10503	-551	465	308	278	278	-11	-11	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8842	-430	498	271	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8837	-398	496	257	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8663	-351	420	237	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8476	-370	339	245	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8416	-426	313	269	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8419	-461	314	284	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8499	-486	349	295	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8623	-486	403	295	231	231	-10	-10	39.288555	-76.610109
15768	srdwmtNSOAYnr72SFxhWYg	1	8761	-467	463	287	231	231	-10	-10	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6760	-671	497	151	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6698	-649	443	132	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6392	-650	177	133	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6377	-859	164	313	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6532	-880	299	331	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6664	-844	414	300	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6725	-779	467	244	179	179	-21	-21	39.288555	-76.610109
15769	srdwmtNSOAYnr72SFxhWYg	1	6767	-723	503	196	179	179	-21	-21	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	6465	-910	614	249	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	6309	-840	546	219	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	5637	-786	254	196	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	5479	-951	185	267	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	5631	-972	251	276	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	5847	-998	345	287	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	6111	-1000	460	288	159	159	-24	-24	39.288555	-76.610109
15770	srdwmtNSOAYnr72SFxhWYg	1	6332	-970	556	275	159	159	-24	-24	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13088	-1070	360	252	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13120	-1331	367	308	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13226	-1507	390	346	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13649	-1577	482	361	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	14173	-1470	596	338	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	14408	-1368	647	316	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13989	-1094	556	257	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13603	-1047	472	247	354	354	-27	-27	39.288555	-76.610109
15771	srdwmtNSOAYnr72SFxhWYg	1	13134	-1005	370	238	354	354	-27	-27	39.288555	-76.610109
15772	srdwmtNSOAYnr72SFxhWYg	1	6739	-662	359	128	182	182	-32	-32	39.288555	-76.610109
15772	srdwmtNSOAYnr72SFxhWYg	1	6707	-769	352	151	182	182	-32	-32	39.288555	-76.610109
15772	srdwmtNSOAYnr72SFxhWYg	1	6376	-955	280	191	182	182	-32	-32	39.288555	-76.610109
15772	srdwmtNSOAYnr72SFxhWYg	1	6390	-644	283	124	182	182	-32	-32	39.288555	-76.610109
15777	HVnOR8d_R8Bdi6phgdp0eQ	1	12841	-535	143	308	1	1	-10	-10	34.045821	-118.251044
15777	HVnOR8d_R8Bdi6phgdp0eQ	1	12976	-614	202	342	1	1	-10	-10	34.045821	-118.251044
15777	HVnOR8d_R8Bdi6phgdp0eQ	1	42	-493	366	290	1	1	-10	-10	34.045821	-118.251044
15777	HVnOR8d_R8Bdi6phgdp0eQ	1	13158	-456	281	274	1	1	-10	-10	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	827	-254	413	233	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	827	-243	413	223	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	763	-227	357	210	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	634	-232	245	214	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	568	-252	188	231	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	563	-272	183	248	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	629	-274	241	250	21	21	-7	-7	34.045821	-118.251044
15778	HVnOR8d_R8Bdi6phgdp0eQ	1	768	-266	362	243	21	21	-7	-7	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	3011	-556	339	306	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	3154	-503	401	283	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	3154	-372	401	227	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	3089	-349	373	217	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	3011	-349	339	217	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	2947	-377	311	229	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	2901	-417	291	246	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	2903	-489	292	277	83	83	-11	-11	34.045821	-118.251044
15779	HVnOR8d_R8Bdi6phgdp0eQ	1	2942	-540	309	299	83	83	-11	-11	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2358	-247	486	203	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2356	-220	484	180	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2119	-201	278	163	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2111	-234	271	192	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2116	-248	275	204	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2162	-252	315	207	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2197	-254	346	209	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2239	-254	382	209	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2284	-253	421	208	60	60	-8	-8	34.045821	-118.251044
15780	HVnOR8d_R8Bdi6phgdp0eQ	1	2327	-251	459	206	60	60	-8	-8	34.045821	-118.251044
15785	zsunnMI89AaZ3yihY1AvGw	1	12026	-290	562	319	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11925	-235	474	272	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11748	-221	320	260	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11661	-257	245	291	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11658	-270	242	302	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11766	-288	336	317	319	319	-5	-5	39.290404	-76.612358
15785	zsunnMI89AaZ3yihY1AvGw	1	11911	-300	462	328	319	319	-5	-5	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2648	-389	141	200	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2708	-351	193	167	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2785	-346	260	163	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2854	-376	320	189	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2855	-383	321	195	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2784	-390	259	201	78	78	-12	-12	39.290404	-76.612358
15786	zsunnMI89AaZ3yihY1AvGw	1	2717	-388	201	199	78	78	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	3056	-361	410	174	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	3055	-346	409	161	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2957	-333	324	150	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2899	-342	273	158	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2879	-372	256	184	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2884	-380	260	191	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2927	-379	298	190	81	81	-12	-12	39.290404	-76.612358
15787	zsunnMI89AaZ3yihY1AvGw	1	2960	-375	326	186	81	81	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4324	-404	225	207	121	121	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4388	-367	281	175	121	121	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4329	-347	230	158	121	121	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4199	-352	117	162	121	121	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4197	-361	115	170	121	121	-12	-12	39.290404	-76.612358
15788	zsunnMI89AaZ3yihY1AvGw	1	4209	-377	125	184	121	121	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4505	-411	215	205	126	126	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4509	-349	219	152	126	126	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4621	-340	316	144	126	126	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4738	-355	418	157	126	126	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4753	-377	431	176	126	126	-12	-12	39.290404	-76.612358
15789	zsunnMI89AaZ3yihY1AvGw	1	4697	-387	382	185	126	126	-12	-12	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	10354	-908	703	157	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	9558	-908	530	157	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	7994	-1080	190	194	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	7189	-1308	15	243	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	7341	-1610	48	308	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	7667	-2015	119	395	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	8173	-2303	229	457	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	9098	-2340	430	465	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	9705	-2122	562	418	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	10183	-1657	666	318	237	237	-35	-35	39.290404	-76.612358
15790	zsunnMI89AaZ3yihY1AvGw	1	10317	-1201	695	220	237	237	-35	-35	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	7412	-1771	56	356	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	8851	-1320	369	259	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	10259	-1316	675	258	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	10061	-1771	632	356	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	9362	-2278	480	465	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	8612	-2329	317	476	238	238	-33	-33	39.290404	-76.612358
15791	zsunnMI89AaZ3yihY1AvGw	1	7835	-2185	148	445	238	238	-33	-33	39.290404	-76.612358
