LabelId	LabelBinId	LabelGSVPanoramaId	LabelTypeId	svImageX	svImageY	originalCanvasX	originalCanvasY	originalHeading	heading	originalPitch	pitch	labelLat	labelLng
36449	955	PEYX8QzbfRjunIeQUs_pww	1	3907	-294	343	251	107	107	-7	-7	39.298592	-76.615666
36449	955	PEYX8QzbfRjunIeQUs_pww	1	3955	-298	365	253	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4143	-349	451	276	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4209	-349	481	276	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4314	-327	529	266	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4342	-314	542	260	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4255	-287	502	248	107	107	-7	-7	39.298592	-76.615666
36450	955	PEYX8QzbfRjunIeQUs_pww	1	4176	-296	466	252	107	107	-7	-7	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5479	-404	221	188	165	165	-17	-17	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5364	-488	196	206	165	165	-17	-17	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5314	-637	185	238	165	165	-17	-17	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5645	-618	257	234	165	165	-17	-17	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5778	-446	286	197	165	165	-17	-17	39.298592	-76.615666
36451	955	PEYX8QzbfRjunIeQUs_pww	1	5516	-400	229	187	165	165	-17	-17	39.298592	-76.615666
36452	955	PEYX8QzbfRjunIeQUs_pww	1	5378	-451	199	198	165	165	-17	-17	39.298592	-76.615666
36452	955	PEYX8QzbfRjunIeQUs_pww	1	5323	-609	187	232	165	165	-17	-17	39.298592	-76.615666
36452	955	PEYX8QzbfRjunIeQUs_pww	1	5691	-553	267	220	165	165	-17	-17	39.298592	-76.615666
36452	955	PEYX8QzbfRjunIeQUs_pww	1	5709	-497	271	208	165	165	-17	-17	39.298592	-76.615666
36453	955	PEYX8QzbfRjunIeQUs_pww	1	8708	-362	347	243	237	237	-9	-9	39.298592	-76.615666
36453	955	PEYX8QzbfRjunIeQUs_pww	1	8560	-381	315	247	237	237	-9	-9	39.298592	-76.615666
36453	955	PEYX8QzbfRjunIeQUs_pww	1	8855	-460	379	264	237	237	-9	-9	39.298592	-76.615666
36453	955	PEYX8QzbfRjunIeQUs_pww	1	8850	-418	378	255	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9246	-208	464	210	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9168	-250	447	219	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9232	-269	461	223	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9365	-274	490	224	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9434	-255	505	220	237	237	-9	-9	39.298592	-76.615666
36454	955	PEYX8QzbfRjunIeQUs_pww	1	9338	-213	484	211	237	237	-9	-9	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9189	-243	95	218	257	257	-7	-7	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9229	-253	130	227	257	257	-7	-7	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9337	-258	224	231	257	257	-7	-7	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9373	-251	255	225	257	257	-7	-7	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9333	-228	220	205	257	257	-7	-7	39.298592	-76.615666
36455	955	PEYX8QzbfRjunIeQUs_pww	1	9262	-221	159	199	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9374	-230	256	207	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9421	-255	297	229	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9453	-253	325	227	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9498	-253	364	227	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9515	-235	379	211	257	257	-7	-7	39.298592	-76.615666
36456	955	PEYX8QzbfRjunIeQUs_pww	1	9428	-225	303	203	257	257	-7	-7	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10658	-324	319	324	290	290	-6	-6	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10693	-348	349	344	290	290	-6	-6	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10750	-370	399	363	290	290	-6	-6	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10796	-372	439	365	290	290	-6	-6	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10827	-349	466	345	290	290	-6	-6	39.298592	-76.615666
36457	955	PEYX8QzbfRjunIeQUs_pww	1	10777	-332	422	331	290	290	-6	-6	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11943	-422	449	315	318	318	-7	-7	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11880	-447	420	326	318	318	-7	-7	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11784	-460	376	332	318	318	-7	-7	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11692	-465	334	334	318	318	-7	-7	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11687	-414	332	311	318	318	-7	-7	39.298592	-76.615666
36458	955	PEYX8QzbfRjunIeQUs_pww	1	11773	-398	371	304	318	318	-7	-7	39.298592	-76.615666
61856	956	PEYX8QzbfRjunIeQUs_pww	1	116	-519	345	272	5	5	-10	-10	39.298592	-76.615666
61856	956	PEYX8QzbfRjunIeQUs_pww	1	337	-528	393	274	5	5	-10	-10	39.298592	-76.615666
61856	956	PEYX8QzbfRjunIeQUs_pww	1	369	-588	400	287	5	5	-10	-10	39.298592	-76.615666
61856	956	PEYX8QzbfRjunIeQUs_pww	1	120	-672	346	305	5	5	-10	-10	39.298592	-76.615666
61857	956	PEYX8QzbfRjunIeQUs_pww	1	1399	-588	624	287	5	5	-10	-10	39.298592	-76.615666
61857	956	PEYX8QzbfRjunIeQUs_pww	1	1362	-825	616	338	5	5	-10	-10	39.298592	-76.615666
61857	956	PEYX8QzbfRjunIeQUs_pww	1	1822	-626	716	295	5	5	-10	-10	39.298592	-76.615666
61857	956	PEYX8QzbfRjunIeQUs_pww	1	1776	-523	706	273	5	5	-10	-10	39.298592	-76.615666
61858	956	PEYX8QzbfRjunIeQUs_pww	1	11653	-425	348	249	317	317	-10	-10	39.298592	-76.615666
61858	956	PEYX8QzbfRjunIeQUs_pww	1	11671	-518	352	269	317	317	-10	-10	39.298592	-76.615666
61858	956	PEYX8QzbfRjunIeQUs_pww	1	12016	-435	427	251	317	317	-10	-10	39.298592	-76.615666
61858	956	PEYX8QzbfRjunIeQUs_pww	1	11943	-379	411	239	317	317	-10	-10	39.298592	-76.615666
61859	956	PEYX8QzbfRjunIeQUs_pww	1	10662	-280	431	258	280	280	-5	-5	39.298592	-76.615666
61859	956	PEYX8QzbfRjunIeQUs_pww	1	10818	-355	465	274	280	280	-5	-5	39.298592	-76.615666
61859	956	PEYX8QzbfRjunIeQUs_pww	1	10712	-420	442	288	280	280	-5	-5	39.298592	-76.615666
61859	956	PEYX8QzbfRjunIeQUs_pww	1	10542	-313	405	265	280	280	-5	-5	39.298592	-76.615666
61860	956	PEYX8QzbfRjunIeQUs_pww	1	8717	-316	367	308	235	235	0	0	39.298592	-76.615666
61860	956	PEYX8QzbfRjunIeQUs_pww	1	8584	-386	338	323	235	235	0	0	39.298592	-76.615666
61860	956	PEYX8QzbfRjunIeQUs_pww	1	8777	-484	380	344	235	235	0	0	39.298592	-76.615666
61860	956	PEYX8QzbfRjunIeQUs_pww	1	8897	-502	406	348	235	235	0	0	39.298592	-76.615666
61860	956	PEYX8QzbfRjunIeQUs_pww	1	8920	-400	411	326	235	235	0	0	39.298592	-76.615666
61861	956	PEYX8QzbfRjunIeQUs_pww	1	9136	-228	458	289	235	235	0	0	39.298592	-76.615666
61861	956	PEYX8QzbfRjunIeQUs_pww	1	9233	-293	479	303	235	235	0	0	39.298592	-76.615666
61861	956	PEYX8QzbfRjunIeQUs_pww	1	9527	-298	543	304	235	235	0	0	39.298592	-76.615666
61861	956	PEYX8QzbfRjunIeQUs_pww	1	9527	-195	543	282	235	235	0	0	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	3874	-302	208	205	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	4114	-306	260	206	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	4288	-292	298	203	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	4417	-330	326	211	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	4385	-390	319	224	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	3939	-390	222	224	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	3695	-330	169	211	124	124	-13	-13	39.298592	-76.615666
61862	956	PEYX8QzbfRjunIeQUs_pww	1	3746	-279	180	200	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5425	-497	545	247	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5475	-725	556	296	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5282	-860	514	325	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5227	-585	502	266	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5300	-381	518	222	124	124	-13	-13	39.298592	-76.615666
61863	956	PEYX8QzbfRjunIeQUs_pww	1	5443	-413	549	229	124	124	-13	-13	39.298592	-76.615666
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	12968	-588	245	287	5	5	-10	-10	34.04352	-118.242767
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	13110	-467	276	261	5	5	-10	-10	34.04352	-118.242767
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	291	-426	383	252	5	5	-10	-10	34.04352	-118.242767
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	613	-458	453	259	5	5	-10	-10	34.04352	-118.242767
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	304	-570	386	283	5	5	-10	-10	34.04352	-118.242767
35220	958	x_Nnulf7gPydoOwwTOhNzg	1	13294	-616	316	293	5	5	-10	-10	34.04352	-118.242767
35221	958	x_Nnulf7gPydoOwwTOhNzg	1	8846	-567	300	351	247	247	-1	-1	34.04352	-118.242767
35221	958	x_Nnulf7gPydoOwwTOhNzg	1	9136	-432	363	322	247	247	-1	-1	34.04352	-118.242767
35221	958	x_Nnulf7gPydoOwwTOhNzg	1	9495	-572	441	352	247	247	-1	-1	34.04352	-118.242767
35221	958	x_Nnulf7gPydoOwwTOhNzg	1	9237	-632	385	365	247	247	-1	-1	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	13198	-586	299	263	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	94	-599	394	269	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	311	-550	493	247	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	519	-493	588	221	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	348	-442	510	198	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	13126	-460	266	206	1	1	-14	-14	34.04352	-118.242767
59018	959	x_Nnulf7gPydoOwwTOhNzg	1	12986	-561	202	252	1	1	-14	-14	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	12993	-543	302	279	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13213	-576	402	294	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13486	-581	527	296	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13813	-499	676	259	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13883	-461	708	242	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13815	-430	677	228	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13517	-459	541	241	355	355	-12	-12	34.04352	-118.242767
59022	959	x_Nnulf7gPydoOwwTOhNzg	1	13127	-459	363	241	355	355	-12	-12	34.04352	-118.242767
36712	960	x_Nnulf7gPydoOwwTOhNzg	1	13032	-584	259	286	5	5	-10	-10	34.04352	-118.242767
36712	960	x_Nnulf7gPydoOwwTOhNzg	1	13161	-440	287	255	5	5	-10	-10	34.04352	-118.242767
36712	960	x_Nnulf7gPydoOwwTOhNzg	1	378	-412	402	249	5	5	-10	-10	34.04352	-118.242767
36712	960	x_Nnulf7gPydoOwwTOhNzg	1	622	-463	455	260	5	5	-10	-10	34.04352	-118.242767
36712	960	x_Nnulf7gPydoOwwTOhNzg	1	166	-584	356	286	5	5	-10	-10	34.04352	-118.242767
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	12834	-844	216	342	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	13018	-881	256	350	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	13253	-900	307	354	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	212	-858	366	345	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	116	-714	345	314	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	13120	-742	278	320	5	5	-10	-10	39.367474	-76.67877
58844	961	FNlCs1wrKtdmv5lJIO3V9w	1	12972	-728	246	317	5	5	-10	-10	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2529	-573	446	143	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2653	-489	473	125	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2800	-531	505	134	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2943	-531	536	134	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	3021	-512	553	130	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	3237	-666	600	163	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	3026	-689	554	168	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2865	-670	519	164	58	58	-28	-28	39.367474	-76.67877
58845	961	FNlCs1wrKtdmv5lJIO3V9w	1	2708	-647	485	159	58	58	-28	-28	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7564	-549	374	358	203	203	0	0	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7776	-530	420	354	203	203	0	0	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7886	-600	444	369	203	203	0	0	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7794	-660	424	382	203	203	0	0	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7684	-656	400	381	203	203	0	0	39.367474	-76.67877
58846	961	FNlCs1wrKtdmv5lJIO3V9w	1	7624	-632	387	376	203	203	0	0	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	6027	-371	325	269	165	165	-8	-8	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	5946	-424	288	293	165	165	-8	-8	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	6027	-442	325	301	165	165	-8	-8	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	6093	-442	355	301	165	165	-8	-8	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	6192	-444	400	302	165	165	-8	-8	39.367474	-76.67877
58847	961	FNlCs1wrKtdmv5lJIO3V9w	1	6216	-398	411	281	165	165	-8	-8	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	12775	-853	203	344	5	5	-10	-10	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	13046	-900	262	354	5	5	-10	-10	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	51	-886	331	351	5	5	-10	-10	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	373	-802	401	333	5	5	-10	-10	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	189	-686	361	308	5	5	-10	-10	39.367474	-76.67877
59337	962	FNlCs1wrKtdmv5lJIO3V9w	1	13014	-709	255	313	5	5	-10	-10	39.367474	-76.67877
59338	962	FNlCs1wrKtdmv5lJIO3V9w	1	2504	-584	311	283	74	74	-10	-10	39.367474	-76.67877
59338	962	FNlCs1wrKtdmv5lJIO3V9w	1	2752	-639	365	295	74	74	-10	-10	39.367474	-76.67877
59338	962	FNlCs1wrKtdmv5lJIO3V9w	1	3134	-658	448	299	74	74	-10	-10	39.367474	-76.67877
59338	962	FNlCs1wrKtdmv5lJIO3V9w	1	3065	-537	433	273	74	74	-10	-10	39.367474	-76.67877
59338	962	FNlCs1wrKtdmv5lJIO3V9w	1	2743	-509	363	267	74	74	-10	-10	39.367474	-76.67877
59339	962	FNlCs1wrKtdmv5lJIO3V9w	1	5934	-433	269	234	166	166	-12	-12	39.367474	-76.67877
59339	962	FNlCs1wrKtdmv5lJIO3V9w	1	6044	-450	319	242	166	166	-12	-12	39.367474	-76.67877
59339	962	FNlCs1wrKtdmv5lJIO3V9w	1	6228	-448	403	241	166	166	-12	-12	39.367474	-76.67877
59339	962	FNlCs1wrKtdmv5lJIO3V9w	1	6219	-386	399	213	166	166	-12	-12	39.367474	-76.67877
59339	962	FNlCs1wrKtdmv5lJIO3V9w	1	6035	-371	315	206	166	166	-12	-12	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7573	-537	191	226	215	215	-15	-15	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7638	-628	221	267	215	215	-15	-15	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7768	-663	280	283	215	215	-15	-15	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7886	-672	334	287	215	215	-15	-15	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7934	-559	356	236	215	215	-15	-15	39.367474	-76.67877
59340	962	FNlCs1wrKtdmv5lJIO3V9w	1	7805	-502	297	210	215	215	-15	-15	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	12627	-812	171	335	5	5	-10	-10	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	13147	-951	284	365	5	5	-10	-10	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	116	-932	345	361	5	5	-10	-10	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	548	-774	439	327	5	5	-10	-10	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	189	-691	361	309	5	5	-10	-10	39.367474	-76.67877
35206	963	FNlCs1wrKtdmv5lJIO3V9w	1	12894	-709	229	313	5	5	-10	-10	39.367474	-76.67877
35207	963	FNlCs1wrKtdmv5lJIO3V9w	1	7527	-546	393	278	199	199	-10	-10	39.367474	-76.67877
35207	963	FNlCs1wrKtdmv5lJIO3V9w	1	7605	-602	410	290	199	199	-10	-10	39.367474	-76.67877
35207	963	FNlCs1wrKtdmv5lJIO3V9w	1	7862	-691	466	309	199	199	-10	-10	39.367474	-76.67877
35207	963	FNlCs1wrKtdmv5lJIO3V9w	1	7991	-579	494	285	199	199	-10	-10	39.367474	-76.67877
35207	963	FNlCs1wrKtdmv5lJIO3V9w	1	7789	-509	450	270	199	199	-10	-10	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	5910	-420	204	250	169	169	-11	-11	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	6074	-460	279	268	169	169	-11	-11	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	6241	-453	355	265	169	169	-11	-11	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	6333	-417	397	249	169	169	-11	-11	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	6203	-384	338	234	169	169	-11	-11	39.367474	-76.67877
35208	963	FNlCs1wrKtdmv5lJIO3V9w	1	6059	-373	272	229	169	169	-11	-11	39.367474	-76.67877
35209	963	FNlCs1wrKtdmv5lJIO3V9w	1	2452	-564	157	312	78	78	-11	-11	39.367474	-76.67877
35209	963	FNlCs1wrKtdmv5lJIO3V9w	1	2766	-645	300	349	78	78	-11	-11	39.367474	-76.67877
35209	963	FNlCs1wrKtdmv5lJIO3V9w	1	3228	-663	511	357	78	78	-11	-11	39.367474	-76.67877
35209	963	FNlCs1wrKtdmv5lJIO3V9w	1	2980	-528	398	296	78	78	-11	-11	39.367474	-76.67877
35209	963	FNlCs1wrKtdmv5lJIO3V9w	1	2733	-515	285	290	78	78	-11	-11	39.367474	-76.67877
43479	965	eXS3vco4nYZHTBjjGcEZCw	1	10827	-681	301	313	300	300	-9	-9	33.90064	-118.242201
43479	965	eXS3vco4nYZHTBjjGcEZCw	1	10817	-886	299	357	300	300	-9	-9	33.90064	-118.242201
43479	965	eXS3vco4nYZHTBjjGcEZCw	1	11342	-779	413	334	300	300	-9	-9	33.90064	-118.242201
43479	965	eXS3vco4nYZHTBjjGcEZCw	1	11241	-565	391	288	300	300	-9	-9	33.90064	-118.242201
42705	966	eXS3vco4nYZHTBjjGcEZCw	1	11149	-494	237	147	317	317	-25	-25	33.90064	-118.242201
42705	966	eXS3vco4nYZHTBjjGcEZCw	1	10758	-573	152	164	317	317	-25	-25	33.90064	-118.242201
42705	966	eXS3vco4nYZHTBjjGcEZCw	1	10804	-792	162	211	317	317	-25	-25	33.90064	-118.242201
42705	966	eXS3vco4nYZHTBjjGcEZCw	1	11324	-671	275	185	317	317	-25	-25	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4895	-706	469	370	119	119	-3	-3	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4780	-822	444	395	119	119	-3	-3	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4752	-864	438	404	119	119	-3	-3	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4623	-888	410	409	119	119	-3	-3	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4444	-743	371	378	119	119	-3	-3	33.90064	-118.242201
42706	966	eXS3vco4nYZHTBjjGcEZCw	1	4702	-609	427	349	119	119	-3	-3	33.90064	-118.242201
42707	966	eXS3vco4nYZHTBjjGcEZCw	1	5083	-804	510	391	119	119	-3	-3	33.90064	-118.242201
42707	966	eXS3vco4nYZHTBjjGcEZCw	1	5014	-674	495	363	119	119	-3	-3	33.90064	-118.242201
42707	966	eXS3vco4nYZHTBjjGcEZCw	1	4844	-850	458	401	119	119	-3	-3	33.90064	-118.242201
42707	966	eXS3vco4nYZHTBjjGcEZCw	1	4991	-967	490	426	119	119	-3	-3	33.90064	-118.242201
42708	966	eXS3vco4nYZHTBjjGcEZCw	1	1076	-1043	397	339	25	25	-16	-16	33.90064	-118.242201
42708	966	eXS3vco4nYZHTBjjGcEZCw	1	607	-945	295	318	25	25	-16	-16	33.90064	-118.242201
42708	966	eXS3vco4nYZHTBjjGcEZCw	1	888	-722	356	270	25	25	-16	-16	33.90064	-118.242201
42708	966	eXS3vco4nYZHTBjjGcEZCw	1	1292	-834	444	294	25	25	-16	-16	33.90064	-118.242201
42708	966	eXS3vco4nYZHTBjjGcEZCw	1	1062	-1089	394	349	25	25	-16	-16	33.90064	-118.242201
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	12706	-407	188	248	5	5	-10	-10	34.04255	-118.241207
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	12637	-458	173	259	5	5	-10	-10	34.04255	-118.241207
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	12908	-495	232	267	5	5	-10	-10	34.04255	-118.241207
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	13133	-481	281	264	5	5	-10	-10	34.04255	-118.241207
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	1	-458	320	259	5	5	-10	-10	34.04255	-118.241207
63676	970	BLQBiw7OOyWYLkJc28nzaQ	1	13147	-393	284	245	5	5	-10	-10	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	2052	-504	374	178	54	54	-21	-21	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	1859	-518	332	181	54	54	-21	-21	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	2121	-625	389	204	54	54	-21	-21	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	2466	-649	464	209	54	54	-21	-21	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	2701	-630	515	205	54	54	-21	-21	34.04255	-118.241207
63677	970	BLQBiw7OOyWYLkJc28nzaQ	1	2627	-495	499	176	54	54	-21	-21	34.04255	-118.241207
63678	970	BLQBiw7OOyWYLkJc28nzaQ	1	6763	-511	322	96	188	188	-32	-32	34.04255	-118.241207
63678	970	BLQBiw7OOyWYLkJc28nzaQ	1	6616	-642	290	124	188	188	-32	-32	34.04255	-118.241207
63678	970	BLQBiw7OOyWYLkJc28nzaQ	1	6984	-688	370	134	188	188	-32	-32	34.04255	-118.241207
63678	970	BLQBiw7OOyWYLkJc28nzaQ	1	7223	-646	422	125	188	188	-32	-32	34.04255	-118.241207
